nohup: ignoring input
Namespace(batchSize=64, chop=False, cuda=True, loss='1*L1', lr=0.0001, nEpochs=1000, patchSize=64, pre_train=None, rgb_range=255, seed=123, testBatchSize=1, threads=4)
===> Loading datasets
===> Building model
===> Epoch[2](564/1860): Loss: 0.017601
===> Epoch[2](565/1860): Loss: 0.016142
===> Epoch[2](566/1860): Loss: 0.017431
===> Epoch[2](567/1860): Loss: 0.016612
===> Epoch[2](568/1860): Loss: 0.017832
===> Epoch[2](569/1860): Loss: 0.017697
===> Epoch[2](570/1860): Loss: 0.016913
===> Epoch[2](571/1860): Loss: 0.017731
===> Epoch[2](572/1860): Loss: 0.019152
===> Epoch[2](573/1860): Loss: 0.016548
===> Epoch[2](574/1860): Loss: 0.019258
===> Epoch[2](575/1860): Loss: 0.019767
===> Epoch[2](576/1860): Loss: 0.018031
===> Epoch[2](577/1860): Loss: 0.018207
===> Epoch[2](578/1860): Loss: 0.018977
===> Epoch[2](579/1860): Loss: 0.017664
===> Epoch[2](580/1860): Loss: 0.016779
===> Epoch[2](581/1860): Loss: 0.016896
===> Epoch[2](582/1860): Loss: 0.015185
===> Epoch[2](583/1860): Loss: 0.019210
===> Epoch[2](584/1860): Loss: 0.015238
===> Epoch[2](585/1860): Loss: 0.016767
===> Epoch[2](586/1860): Loss: 0.016010
===> Epoch[2](587/1860): Loss: 0.018092
===> Epoch[2](588/1860): Loss: 0.017382
===> Epoch[2](589/1860): Loss: 0.017299
===> Epoch[2](590/1860): Loss: 0.017192
===> Epoch[2](591/1860): Loss: 0.019493
===> Epoch[2](592/1860): Loss: 0.019841
===> Epoch[2](593/1860): Loss: 0.017449
===> Epoch[2](594/1860): Loss: 0.019186
===> Epoch[2](595/1860): Loss: 0.018036
===> Epoch[2](596/1860): Loss: 0.018289
===> Epoch[2](597/1860): Loss: 0.018153
===> Epoch[2](598/1860): Loss: 0.016727
===> Epoch[2](599/1860): Loss: 0.018851
===> Epoch[2](600/1860): Loss: 0.017427
===> Epoch[2](601/1860): Loss: 0.015885
===> Epoch[2](602/1860): Loss: 0.016609
===> Epoch[2](603/1860): Loss: 0.016895
===> Epoch[2](604/1860): Loss: 0.018689
===> Epoch[2](605/1860): Loss: 0.016648
===> Epoch[2](606/1860): Loss: 0.017357
===> Epoch[2](607/1860): Loss: 0.017500
===> Epoch[2](608/1860): Loss: 0.018005
===> Epoch[2](609/1860): Loss: 0.015720
===> Epoch[2](610/1860): Loss: 0.017214
===> Epoch[2](611/1860): Loss: 0.018402
===> Epoch[2](612/1860): Loss: 0.019522
===> Epoch[2](613/1860): Loss: 0.016084
===> Epoch[2](614/1860): Loss: 0.017568
===> Epoch[2](615/1860): Loss: 0.018704
===> Epoch[2](616/1860): Loss: 0.017042
===> Epoch[2](617/1860): Loss: 0.017532
===> Epoch[2](618/1860): Loss: 0.017760
===> Epoch[2](619/1860): Loss: 0.017082
===> Epoch[2](620/1860): Loss: 0.018307
===> Epoch[2](621/1860): Loss: 0.018763
===> Epoch[2](622/1860): Loss: 0.016611
===> Epoch[2](623/1860): Loss: 0.019125
===> Epoch[2](624/1860): Loss: 0.018505
===> Epoch[2](625/1860): Loss: 0.018124
===> Epoch[2](626/1860): Loss: 0.017603
===> Epoch[2](627/1860): Loss: 0.017167
===> Epoch[2](628/1860): Loss: 0.017274
===> Epoch[2](629/1860): Loss: 0.017681
===> Epoch[2](630/1860): Loss: 0.017689
===> Epoch[2](631/1860): Loss: 0.019506
===> Epoch[2](632/1860): Loss: 0.017475
===> Epoch[2](633/1860): Loss: 0.018361
===> Epoch[2](634/1860): Loss: 0.016784
===> Epoch[2](635/1860): Loss: 0.017206
===> Epoch[2](636/1860): Loss: 0.018143
===> Epoch[2](637/1860): Loss: 0.018696
===> Epoch[2](638/1860): Loss: 0.018350
===> Epoch[2](639/1860): Loss: 0.015344
===> Epoch[2](640/1860): Loss: 0.018855
===> Epoch[2](641/1860): Loss: 0.018508
===> Epoch[2](642/1860): Loss: 0.019264
===> Epoch[2](643/1860): Loss: 0.017574
===> Epoch[2](644/1860): Loss: 0.018327
===> Epoch[2](645/1860): Loss: 0.017333
===> Epoch[2](646/1860): Loss: 0.018116
===> Epoch[2](647/1860): Loss: 0.019383
===> Epoch[2](648/1860): Loss: 0.016952
===> Epoch[2](649/1860): Loss: 0.017715
===> Epoch[2](650/1860): Loss: 0.019050
===> Epoch[2](651/1860): Loss: 0.014143
===> Epoch[2](652/1860): Loss: 0.015916
===> Epoch[2](653/1860): Loss: 0.017502
===> Epoch[2](654/1860): Loss: 0.017876
===> Epoch[2](655/1860): Loss: 0.017507
===> Epoch[2](656/1860): Loss: 0.017292
===> Epoch[2](657/1860): Loss: 0.018693
===> Epoch[2](658/1860): Loss: 0.018003
===> Epoch[2](659/1860): Loss: 0.018449
===> Epoch[2](660/1860): Loss: 0.017016
===> Epoch[2](661/1860): Loss: 0.017021
===> Epoch[2](662/1860): Loss: 0.017452
===> Epoch[2](663/1860): Loss: 0.016798
===> Epoch[2](664/1860): Loss: 0.017478
===> Epoch[2](665/1860): Loss: 0.018203
===> Epoch[2](666/1860): Loss: 0.017566
===> Epoch[2](667/1860): Loss: 0.017085
===> Epoch[2](668/1860): Loss: 0.017191
===> Epoch[2](669/1860): Loss: 0.016652
===> Epoch[2](670/1860): Loss: 0.018159
===> Epoch[2](671/1860): Loss: 0.018983
===> Epoch[2](672/1860): Loss: 0.018925
===> Epoch[2](673/1860): Loss: 0.018447
===> Epoch[2](674/1860): Loss: 0.017118
===> Epoch[2](675/1860): Loss: 0.019141
===> Epoch[2](676/1860): Loss: 0.018207
===> Epoch[2](677/1860): Loss: 0.017258
===> Epoch[2](678/1860): Loss: 0.016341
===> Epoch[2](679/1860): Loss: 0.017675
===> Epoch[2](680/1860): Loss: 0.019110
===> Epoch[2](681/1860): Loss: 0.016878
===> Epoch[2](682/1860): Loss: 0.016342
===> Epoch[2](683/1860): Loss: 0.018158
===> Epoch[2](684/1860): Loss: 0.018126
===> Epoch[2](685/1860): Loss: 0.018874
===> Epoch[2](686/1860): Loss: 0.017551
===> Epoch[2](687/1860): Loss: 0.017498
===> Epoch[2](688/1860): Loss: 0.018724
===> Epoch[2](689/1860): Loss: 0.017483
===> Epoch[2](690/1860): Loss: 0.018126
===> Epoch[2](691/1860): Loss: 0.015958
===> Epoch[2](692/1860): Loss: 0.016917
===> Epoch[2](693/1860): Loss: 0.016400
===> Epoch[2](694/1860): Loss: 0.016968
===> Epoch[2](695/1860): Loss: 0.017836
===> Epoch[2](696/1860): Loss: 0.016203
===> Epoch[2](697/1860): Loss: 0.016171
===> Epoch[2](698/1860): Loss: 0.017637
===> Epoch[2](699/1860): Loss: 0.018034
===> Epoch[2](700/1860): Loss: 0.018247
===> Epoch[2](701/1860): Loss: 0.018447
===> Epoch[2](702/1860): Loss: 0.017133
===> Epoch[2](703/1860): Loss: 0.018136
===> Epoch[2](704/1860): Loss: 0.018105
===> Epoch[2](705/1860): Loss: 0.017707
===> Epoch[2](706/1860): Loss: 0.016975
===> Epoch[2](707/1860): Loss: 0.018526
===> Epoch[2](708/1860): Loss: 0.017741
===> Epoch[2](709/1860): Loss: 0.018896
===> Epoch[2](710/1860): Loss: 0.020603
===> Epoch[2](711/1860): Loss: 0.016087
===> Epoch[2](712/1860): Loss: 0.018266
===> Epoch[2](713/1860): Loss: 0.016879
===> Epoch[2](714/1860): Loss: 0.018935
===> Epoch[2](715/1860): Loss: 0.018396
===> Epoch[2](716/1860): Loss: 0.018764
===> Epoch[2](717/1860): Loss: 0.018558
===> Epoch[2](718/1860): Loss: 0.017548
===> Epoch[2](719/1860): Loss: 0.016788
===> Epoch[2](720/1860): Loss: 0.017350
===> Epoch[2](721/1860): Loss: 0.017289
===> Epoch[2](722/1860): Loss: 0.016811
===> Epoch[2](723/1860): Loss: 0.017349
===> Epoch[2](724/1860): Loss: 0.016908
===> Epoch[2](725/1860): Loss: 0.018610
===> Epoch[2](726/1860): Loss: 0.017998
===> Epoch[2](727/1860): Loss: 0.017663
===> Epoch[2](728/1860): Loss: 0.019195
===> Epoch[2](729/1860): Loss: 0.016747
===> Epoch[2](730/1860): Loss: 0.019599
===> Epoch[2](731/1860): Loss: 0.016782
===> Epoch[2](732/1860): Loss: 0.016452
===> Epoch[2](733/1860): Loss: 0.018749
===> Epoch[2](734/1860): Loss: 0.017407
===> Epoch[2](735/1860): Loss: 0.015712
===> Epoch[2](736/1860): Loss: 0.018797
===> Epoch[2](737/1860): Loss: 0.016555
===> Epoch[2](738/1860): Loss: 0.017676
===> Epoch[2](739/1860): Loss: 0.018530
===> Epoch[2](740/1860): Loss: 0.018055
===> Epoch[2](741/1860): Loss: 0.015593
===> Epoch[2](742/1860): Loss: 0.017546
===> Epoch[2](743/1860): Loss: 0.016831
===> Epoch[2](744/1860): Loss: 0.018418
===> Epoch[2](745/1860): Loss: 0.016683
===> Epoch[2](746/1860): Loss: 0.016634
===> Epoch[2](747/1860): Loss: 0.016708
===> Epoch[2](748/1860): Loss: 0.017877
===> Epoch[2](749/1860): Loss: 0.019107
===> Epoch[2](750/1860): Loss: 0.019844
===> Epoch[2](751/1860): Loss: 0.016913
===> Epoch[2](752/1860): Loss: 0.017380
===> Epoch[2](753/1860): Loss: 0.019925
===> Epoch[2](754/1860): Loss: 0.017994
===> Epoch[2](755/1860): Loss: 0.018266
===> Epoch[2](756/1860): Loss: 0.018258
===> Epoch[2](757/1860): Loss: 0.019316
===> Epoch[2](758/1860): Loss: 0.017878
===> Epoch[2](759/1860): Loss: 0.016860
===> Epoch[2](760/1860): Loss: 0.019391
===> Epoch[2](761/1860): Loss: 0.016434
===> Epoch[2](762/1860): Loss: 0.016511
===> Epoch[2](763/1860): Loss: 0.018659
===> Epoch[2](764/1860): Loss: 0.017430
===> Epoch[2](765/1860): Loss: 0.015742
===> Epoch[2](766/1860): Loss: 0.016526
===> Epoch[2](767/1860): Loss: 0.017536
===> Epoch[2](768/1860): Loss: 0.016611
===> Epoch[2](769/1860): Loss: 0.018659
===> Epoch[2](770/1860): Loss: 0.018389
===> Epoch[2](771/1860): Loss: 0.017385
===> Epoch[2](772/1860): Loss: 0.017196
===> Epoch[2](773/1860): Loss: 0.018017
===> Epoch[2](774/1860): Loss: 0.017624
===> Epoch[2](775/1860): Loss: 0.017151
===> Epoch[2](776/1860): Loss: 0.017516
===> Epoch[2](777/1860): Loss: 0.017071
===> Epoch[2](778/1860): Loss: 0.017826
===> Epoch[2](779/1860): Loss: 0.017459
===> Epoch[2](780/1860): Loss: 0.016971
===> Epoch[2](781/1860): Loss: 0.017163
===> Epoch[2](782/1860): Loss: 0.019391
===> Epoch[2](783/1860): Loss: 0.018304
===> Epoch[2](784/1860): Loss: 0.018305
===> Epoch[2](785/1860): Loss: 0.016923
===> Epoch[2](786/1860): Loss: 0.017924
===> Epoch[2](787/1860): Loss: 0.019084
===> Epoch[2](788/1860): Loss: 0.017479
===> Epoch[2](789/1860): Loss: 0.016887
===> Epoch[2](790/1860): Loss: 0.017309
===> Epoch[2](791/1860): Loss: 0.017266
===> Epoch[2](792/1860): Loss: 0.018065
===> Epoch[2](793/1860): Loss: 0.019004
===> Epoch[2](794/1860): Loss: 0.016932
===> Epoch[2](795/1860): Loss: 0.018024
===> Epoch[2](796/1860): Loss: 0.020466
===> Epoch[2](797/1860): Loss: 0.018398
===> Epoch[2](798/1860): Loss: 0.017958
===> Epoch[2](799/1860): Loss: 0.017487
===> Epoch[2](800/1860): Loss: 0.015846
===> Epoch[2](801/1860): Loss: 0.017061
===> Epoch[2](802/1860): Loss: 0.018166
===> Epoch[2](803/1860): Loss: 0.018343
===> Epoch[2](804/1860): Loss: 0.017942
===> Epoch[2](805/1860): Loss: 0.017461
===> Epoch[2](806/1860): Loss: 0.016987
===> Epoch[2](807/1860): Loss: 0.016785
===> Epoch[2](808/1860): Loss: 0.016188
===> Epoch[2](809/1860): Loss: 0.016315
===> Epoch[2](810/1860): Loss: 0.016782
===> Epoch[2](811/1860): Loss: 0.018805
===> Epoch[2](812/1860): Loss: 0.018317
===> Epoch[2](813/1860): Loss: 0.019531
===> Epoch[2](814/1860): Loss: 0.017579
===> Epoch[2](815/1860): Loss: 0.018192
===> Epoch[2](816/1860): Loss: 0.017003
===> Epoch[2](817/1860): Loss: 0.015309
===> Epoch[2](818/1860): Loss: 0.018065
===> Epoch[2](819/1860): Loss: 0.018803
===> Epoch[2](820/1860): Loss: 0.015710
===> Epoch[2](821/1860): Loss: 0.017897
===> Epoch[2](822/1860): Loss: 0.017287
===> Epoch[2](823/1860): Loss: 0.016945
===> Epoch[2](824/1860): Loss: 0.018767
===> Epoch[2](825/1860): Loss: 0.016791
===> Epoch[2](826/1860): Loss: 0.017461
===> Epoch[2](827/1860): Loss: 0.016985
===> Epoch[2](828/1860): Loss: 0.016578
===> Epoch[2](829/1860): Loss: 0.018131
===> Epoch[2](830/1860): Loss: 0.016898
===> Epoch[2](831/1860): Loss: 0.018929
===> Epoch[2](832/1860): Loss: 0.017743
===> Epoch[2](833/1860): Loss: 0.018815
===> Epoch[2](834/1860): Loss: 0.018294
===> Epoch[2](835/1860): Loss: 0.017345
===> Epoch[2](836/1860): Loss: 0.017633
===> Epoch[2](837/1860): Loss: 0.016154
===> Epoch[2](838/1860): Loss: 0.015098
===> Epoch[2](839/1860): Loss: 0.018394
===> Epoch[2](840/1860): Loss: 0.018804
===> Epoch[2](841/1860): Loss: 0.017748
===> Epoch[2](842/1860): Loss: 0.017431
===> Epoch[2](843/1860): Loss: 0.017873
===> Epoch[2](844/1860): Loss: 0.018935
===> Epoch[2](845/1860): Loss: 0.018882
===> Epoch[2](846/1860): Loss: 0.017321
===> Epoch[2](847/1860): Loss: 0.018779
===> Epoch[2](848/1860): Loss: 0.017600
===> Epoch[2](849/1860): Loss: 0.019205
===> Epoch[2](850/1860): Loss: 0.018052
===> Epoch[2](851/1860): Loss: 0.016121
===> Epoch[2](852/1860): Loss: 0.018424
===> Epoch[2](853/1860): Loss: 0.019864
===> Epoch[2](854/1860): Loss: 0.015312
===> Epoch[2](855/1860): Loss: 0.017364
===> Epoch[2](856/1860): Loss: 0.018144
===> Epoch[2](857/1860): Loss: 0.018709
===> Epoch[2](858/1860): Loss: 0.016574
===> Epoch[2](859/1860): Loss: 0.017248
===> Epoch[2](860/1860): Loss: 0.018319
===> Epoch[2](861/1860): Loss: 0.017573
===> Epoch[2](862/1860): Loss: 0.018430
===> Epoch[2](863/1860): Loss: 0.017555
===> Epoch[2](864/1860): Loss: 0.016724
===> Epoch[2](865/1860): Loss: 0.017542
===> Epoch[2](866/1860): Loss: 0.018022
===> Epoch[2](867/1860): Loss: 0.019620
===> Epoch[2](868/1860): Loss: 0.019244
===> Epoch[2](869/1860): Loss: 0.018397
===> Epoch[2](870/1860): Loss: 0.016434
===> Epoch[2](871/1860): Loss: 0.017031
===> Epoch[2](872/1860): Loss: 0.016241
===> Epoch[2](873/1860): Loss: 0.016967
===> Epoch[2](874/1860): Loss: 0.017705
===> Epoch[2](875/1860): Loss: 0.017220
===> Epoch[2](876/1860): Loss: 0.017256
===> Epoch[2](877/1860): Loss: 0.017961
===> Epoch[2](878/1860): Loss: 0.016667
===> Epoch[2](879/1860): Loss: 0.016778
===> Epoch[2](880/1860): Loss: 0.019608
===> Epoch[2](881/1860): Loss: 0.017711
===> Epoch[2](882/1860): Loss: 0.019079
===> Epoch[2](883/1860): Loss: 0.017170
===> Epoch[2](884/1860): Loss: 0.017578
===> Epoch[2](885/1860): Loss: 0.019077
===> Epoch[2](886/1860): Loss: 0.016101
===> Epoch[2](887/1860): Loss: 0.017250
===> Epoch[2](888/1860): Loss: 0.017661
===> Epoch[2](889/1860): Loss: 0.016690
===> Epoch[2](890/1860): Loss: 0.017591
===> Epoch[2](891/1860): Loss: 0.018467
===> Epoch[2](892/1860): Loss: 0.016744
===> Epoch[2](893/1860): Loss: 0.018117
===> Epoch[2](894/1860): Loss: 0.018216
===> Epoch[2](895/1860): Loss: 0.018224
===> Epoch[2](896/1860): Loss: 0.015187
===> Epoch[2](897/1860): Loss: 0.018304
===> Epoch[2](898/1860): Loss: 0.018093
===> Epoch[2](899/1860): Loss: 0.018319
===> Epoch[2](900/1860): Loss: 0.015853
===> Epoch[2](901/1860): Loss: 0.018330
===> Epoch[2](902/1860): Loss: 0.017386
===> Epoch[2](903/1860): Loss: 0.016948
===> Epoch[2](904/1860): Loss: 0.017405
===> Epoch[2](905/1860): Loss: 0.018730
===> Epoch[2](906/1860): Loss: 0.018048
===> Epoch[2](907/1860): Loss: 0.017643
===> Epoch[2](908/1860): Loss: 0.016668
===> Epoch[2](909/1860): Loss: 0.017265
===> Epoch[2](910/1860): Loss: 0.017187
===> Epoch[2](911/1860): Loss: 0.017146
===> Epoch[2](912/1860): Loss: 0.016617
===> Epoch[2](913/1860): Loss: 0.017066
===> Epoch[2](914/1860): Loss: 0.017474
===> Epoch[2](915/1860): Loss: 0.019265
===> Epoch[2](916/1860): Loss: 0.018500
===> Epoch[2](917/1860): Loss: 0.018054
===> Epoch[2](918/1860): Loss: 0.018184
===> Epoch[2](919/1860): Loss: 0.020091
===> Epoch[2](920/1860): Loss: 0.016968
===> Epoch[2](921/1860): Loss: 0.017169
===> Epoch[2](922/1860): Loss: 0.017637
===> Epoch[2](923/1860): Loss: 0.018586
===> Epoch[2](924/1860): Loss: 0.016718
===> Epoch[2](925/1860): Loss: 0.015621
===> Epoch[2](926/1860): Loss: 0.015858
===> Epoch[2](927/1860): Loss: 0.018739
===> Epoch[2](928/1860): Loss: 0.018488
===> Epoch[2](929/1860): Loss: 0.016174
===> Epoch[2](930/1860): Loss: 0.017400
===> Epoch[2](931/1860): Loss: 0.018206
===> Epoch[2](932/1860): Loss: 0.017273
===> Epoch[2](933/1860): Loss: 0.016844
===> Epoch[2](934/1860): Loss: 0.017344
===> Epoch[2](935/1860): Loss: 0.019109
===> Epoch[2](936/1860): Loss: 0.017421
===> Epoch[2](937/1860): Loss: 0.015461
===> Epoch[2](938/1860): Loss: 0.020082
===> Epoch[2](939/1860): Loss: 0.017676
===> Epoch[2](940/1860): Loss: 0.019418
===> Epoch[2](941/1860): Loss: 0.016919
===> Epoch[2](942/1860): Loss: 0.019069
===> Epoch[2](943/1860): Loss: 0.019236
===> Epoch[2](944/1860): Loss: 0.019538
===> Epoch[2](945/1860): Loss: 0.017017
===> Epoch[2](946/1860): Loss: 0.017027
===> Epoch[2](947/1860): Loss: 0.017814
===> Epoch[2](948/1860): Loss: 0.017897
===> Epoch[2](949/1860): Loss: 0.017859
===> Epoch[2](950/1860): Loss: 0.018462
===> Epoch[2](951/1860): Loss: 0.017971
===> Epoch[2](952/1860): Loss: 0.016404
===> Epoch[2](953/1860): Loss: 0.017076
===> Epoch[2](954/1860): Loss: 0.016751
===> Epoch[2](955/1860): Loss: 0.016650
===> Epoch[2](956/1860): Loss: 0.016887
===> Epoch[2](957/1860): Loss: 0.018434
===> Epoch[2](958/1860): Loss: 0.018796
===> Epoch[2](959/1860): Loss: 0.017299
===> Epoch[2](960/1860): Loss: 0.019016
===> Epoch[2](961/1860): Loss: 0.015808
===> Epoch[2](962/1860): Loss: 0.017735
===> Epoch[2](963/1860): Loss: 0.016257
===> Epoch[2](964/1860): Loss: 0.019319
===> Epoch[2](965/1860): Loss: 0.017677
===> Epoch[2](966/1860): Loss: 0.018473
===> Epoch[2](967/1860): Loss: 0.017120
===> Epoch[2](968/1860): Loss: 0.017802
===> Epoch[2](969/1860): Loss: 0.016533
===> Epoch[2](970/1860): Loss: 0.017655
===> Epoch[2](971/1860): Loss: 0.017726
===> Epoch[2](972/1860): Loss: 0.016045
===> Epoch[2](973/1860): Loss: 0.016335
===> Epoch[2](974/1860): Loss: 0.016424
===> Epoch[2](975/1860): Loss: 0.018530
===> Epoch[2](976/1860): Loss: 0.016811
===> Epoch[2](977/1860): Loss: 0.018609
===> Epoch[2](978/1860): Loss: 0.017451
===> Epoch[2](979/1860): Loss: 0.017810
===> Epoch[2](980/1860): Loss: 0.019957
===> Epoch[2](981/1860): Loss: 0.017377
===> Epoch[2](982/1860): Loss: 0.017643
===> Epoch[2](983/1860): Loss: 0.018860
===> Epoch[2](984/1860): Loss: 0.015635
===> Epoch[2](985/1860): Loss: 0.019035
===> Epoch[2](986/1860): Loss: 0.018721
===> Epoch[2](987/1860): Loss: 0.016456
===> Epoch[2](988/1860): Loss: 0.017421
===> Epoch[2](989/1860): Loss: 0.017171
===> Epoch[2](990/1860): Loss: 0.018541
===> Epoch[2](991/1860): Loss: 0.016532
===> Epoch[2](992/1860): Loss: 0.016832
===> Epoch[2](993/1860): Loss: 0.017486
===> Epoch[2](994/1860): Loss: 0.017371
===> Epoch[2](995/1860): Loss: 0.018507
===> Epoch[2](996/1860): Loss: 0.016668
===> Epoch[2](997/1860): Loss: 0.017977
===> Epoch[2](998/1860): Loss: 0.018573
===> Epoch[2](999/1860): Loss: 0.018472
===> Epoch[2](1000/1860): Loss: 0.017497
===> Epoch[2](1001/1860): Loss: 0.017892
===> Epoch[2](1002/1860): Loss: 0.018809
===> Epoch[2](1003/1860): Loss: 0.018249
===> Epoch[2](1004/1860): Loss: 0.020487
===> Epoch[2](1005/1860): Loss: 0.017200
===> Epoch[2](1006/1860): Loss: 0.017932
===> Epoch[2](1007/1860): Loss: 0.017802
===> Epoch[2](1008/1860): Loss: 0.017808
===> Epoch[2](1009/1860): Loss: 0.018342
===> Epoch[2](1010/1860): Loss: 0.018120
===> Epoch[2](1011/1860): Loss: 0.017565
===> Epoch[2](1012/1860): Loss: 0.017506
===> Epoch[2](1013/1860): Loss: 0.016993
===> Epoch[2](1014/1860): Loss: 0.018426
===> Epoch[2](1015/1860): Loss: 0.017363
===> Epoch[2](1016/1860): Loss: 0.018180
===> Epoch[2](1017/1860): Loss: 0.018123
===> Epoch[2](1018/1860): Loss: 0.017341
===> Epoch[2](1019/1860): Loss: 0.017674
===> Epoch[2](1020/1860): Loss: 0.021177
===> Epoch[2](1021/1860): Loss: 0.017134
===> Epoch[2](1022/1860): Loss: 0.019336
===> Epoch[2](1023/1860): Loss: 0.015507
===> Epoch[2](1024/1860): Loss: 0.016710
===> Epoch[2](1025/1860): Loss: 0.016297
===> Epoch[2](1026/1860): Loss: 0.018811
===> Epoch[2](1027/1860): Loss: 0.015940
===> Epoch[2](1028/1860): Loss: 0.019566
===> Epoch[2](1029/1860): Loss: 0.017436
===> Epoch[2](1030/1860): Loss: 0.017086
===> Epoch[2](1031/1860): Loss: 0.018187
===> Epoch[2](1032/1860): Loss: 0.019947
===> Epoch[2](1033/1860): Loss: 0.019295
===> Epoch[2](1034/1860): Loss: 0.015213
===> Epoch[2](1035/1860): Loss: 0.017386
===> Epoch[2](1036/1860): Loss: 0.020369
===> Epoch[2](1037/1860): Loss: 0.017733
===> Epoch[2](1038/1860): Loss: 0.015317
===> Epoch[2](1039/1860): Loss: 0.016553
===> Epoch[2](1040/1860): Loss: 0.018079
===> Epoch[2](1041/1860): Loss: 0.016691
===> Epoch[2](1042/1860): Loss: 0.015255
===> Epoch[2](1043/1860): Loss: 0.015641
===> Epoch[2](1044/1860): Loss: 0.018291
===> Epoch[2](1045/1860): Loss: 0.019606
===> Epoch[2](1046/1860): Loss: 0.017110
===> Epoch[2](1047/1860): Loss: 0.017587
===> Epoch[2](1048/1860): Loss: 0.017964
===> Epoch[2](1049/1860): Loss: 0.018974
===> Epoch[2](1050/1860): Loss: 0.016445
===> Epoch[2](1051/1860): Loss: 0.019254
===> Epoch[2](1052/1860): Loss: 0.016658
===> Epoch[2](1053/1860): Loss: 0.020113
===> Epoch[2](1054/1860): Loss: 0.019787
===> Epoch[2](1055/1860): Loss: 0.020095
===> Epoch[2](1056/1860): Loss: 0.022009
===> Epoch[2](1057/1860): Loss: 0.016564
===> Epoch[2](1058/1860): Loss: 0.017506
===> Epoch[2](1059/1860): Loss: 0.017046
===> Epoch[2](1060/1860): Loss: 0.019191
===> Epoch[2](1061/1860): Loss: 0.018178
===> Epoch[2](1062/1860): Loss: 0.018698
===> Epoch[2](1063/1860): Loss: 0.019417
===> Epoch[2](1064/1860): Loss: 0.017230
===> Epoch[2](1065/1860): Loss: 0.016805
===> Epoch[2](1066/1860): Loss: 0.018582
===> Epoch[2](1067/1860): Loss: 0.017573
===> Epoch[2](1068/1860): Loss: 0.017303
===> Epoch[2](1069/1860): Loss: 0.018277
===> Epoch[2](1070/1860): Loss: 0.016969
===> Epoch[2](1071/1860): Loss: 0.019119
===> Epoch[2](1072/1860): Loss: 0.017276
===> Epoch[2](1073/1860): Loss: 0.018030
===> Epoch[2](1074/1860): Loss: 0.020071
===> Epoch[2](1075/1860): Loss: 0.017530
===> Epoch[2](1076/1860): Loss: 0.017732
===> Epoch[2](1077/1860): Loss: 0.018409
===> Epoch[2](1078/1860): Loss: 0.017806
===> Epoch[2](1079/1860): Loss: 0.016061
===> Epoch[2](1080/1860): Loss: 0.016492
===> Epoch[2](1081/1860): Loss: 0.017564
===> Epoch[2](1082/1860): Loss: 0.017972
===> Epoch[2](1083/1860): Loss: 0.017179
===> Epoch[2](1084/1860): Loss: 0.019156
===> Epoch[2](1085/1860): Loss: 0.016478
===> Epoch[2](1086/1860): Loss: 0.017357
===> Epoch[2](1087/1860): Loss: 0.019126
===> Epoch[2](1088/1860): Loss: 0.019313
===> Epoch[2](1089/1860): Loss: 0.018137
===> Epoch[2](1090/1860): Loss: 0.016800
===> Epoch[2](1091/1860): Loss: 0.019035
===> Epoch[2](1092/1860): Loss: 0.016620
===> Epoch[2](1093/1860): Loss: 0.016724
===> Epoch[2](1094/1860): Loss: 0.017706
===> Epoch[2](1095/1860): Loss: 0.017197
===> Epoch[2](1096/1860): Loss: 0.016829
===> Epoch[2](1097/1860): Loss: 0.016664
===> Epoch[2](1098/1860): Loss: 0.016752
===> Epoch[2](1099/1860): Loss: 0.017245
===> Epoch[2](1100/1860): Loss: 0.017262
===> Epoch[2](1101/1860): Loss: 0.017123
===> Epoch[2](1102/1860): Loss: 0.017541
===> Epoch[2](1103/1860): Loss: 0.018272
===> Epoch[2](1104/1860): Loss: 0.018335
===> Epoch[2](1105/1860): Loss: 0.017394
===> Epoch[2](1106/1860): Loss: 0.016719
===> Epoch[2](1107/1860): Loss: 0.016615
